Customer ID,frequency,recency,T,monetary_value,clv
14295.0,3.0,293.0,366.0,728.9033333333333,1136.484484848625
14296.0,1.0,153.0,209.0,288.15,533.2752859532163
14298.0,19.0,353.0,363.0,1973.3363157894737,14436.944775341006
14299.0,16.0,372.0,372.0,530.109375,3371.749947232908
14301.0,2.0,250.0,301.0,522.395,788.9731374026794
14302.0,2.0,307.0,372.0,314.15000000000003,491.3989171319708
14303.0,1.0,27.0,69.0,115.34,727.1899759125943
14304.0,1.0,191.0,205.0,669.59,821.1597000640353
14306.0,3.0,299.0,312.0,252.00000000000003,604.0803514528476
14307.0,4.0,359.0,367.0,458.3025,966.2589286095978
14309.0,1.0,137.0,185.0,764.04,926.4758878653167
14312.0,4.0,126.0,139.0,173.3425,944.4632130394381
14315.0,1.0,70.0,269.0,351.26,376.62877835187487
14316.0,3.0,208.0,265.0,328.32,797.3221334776711
14320.0,2.0,141.0,322.0,326.37,519.4472490707127
14321.0,1.0,42.0,108.0,310.19,765.645741646131
14322.0,3.0,230.0,294.0,118.63333333333333,426.8407162852352
14324.0,1.0,284.0,328.0,339.8,421.2069226562307
14326.0,1.0,69.0,167.0,449.68,688.001061840604
14327.0,4.0,318.0,335.0,313.66499999999996,778.421761839035
14329.0,7.0,348.0,358.0,655.9614285714285,2054.3151566255956
14332.0,1.0,35.0,51.0,515.7,1377.339173820181
14334.0,3.0,143.0,203.0,429.79333333333335,1145.4655922002157
14341.0,6.0,318.0,373.0,333.87,985.6414125624701
14342.0,1.0,40.0,107.0,88.6,557.6998407747686
14343.0,3.0,269.0,325.0,279.58666666666664,621.230771077492
14344.0,13.0,259.0,261.0,160.62692307692308,1272.9456317328272
14346.0,1.0,72.0,132.0,621.24,976.167414678202
14350.0,1.0,50.0,65.0,305.45,1008.358077388679
14353.0,1.0,21.0,66.0,100.86,716.8304786101569
14355.0,2.0,262.0,262.0,269.45500000000004,591.0690292161019
14358.0,1.0,39.0,63.0,150.6,815.9799840195664
14363.0,1.0,49.0,86.0,149.32,710.8123084363073
14365.0,1.0,287.0,316.0,310.18,420.0843666372084
14369.0,1.0,19.0,296.0,299.44,202.34046555591257
14370.0,4.0,226.0,311.0,229.6825,657.3064973211301
14372.0,1.0,156.0,234.0,269.73,476.20073108171874
14375.0,1.0,91.0,176.0,530.31,744.9799902785293
14379.0,1.0,87.0,115.0,600.05,1064.509907864692
14388.0,8.0,316.0,323.0,395.73375,1584.9095235803097
14389.0,2.0,166.0,225.0,313.075,701.6880785092707
14390.0,3.0,53.0,60.0,355.52666666666664,1862.657406275007
14395.0,10.0,228.0,235.0,410.36,2464.110773130419
14396.0,4.0,366.0,372.0,279.7425,663.8691510603273
14398.0,1.0,126.0,162.0,261.3,609.6238767295822
14399.0,7.0,280.0,309.0,236.3942857142857,969.624120916789
14400.0,1.0,223.0,266.0,501.52,582.9569122130438
14401.0,8.0,301.0,360.0,265.59375,1039.8698747605704
14403.0,1.0,50.0,274.0,228.29999999999998,281.28403652362624
14404.0,6.0,350.0,354.0,197.64999999999998,694.4170007663267
14408.0,3.0,261.0,367.0,394.0800000000001,704.7896957547155
14409.0,3.0,199.0,202.0,365.53000000000003,1038.085597135067
14410.0,1.0,61.0,72.0,1085.9,1915.1156201010244
14413.0,2.0,279.0,324.0,262.485,497.00150829602956
14415.0,9.0,344.0,358.0,630.1988888888889,2450.2271200033447
14420.0,2.0,295.0,326.0,425.425,653.2513186999979
14421.0,3.0,179.0,326.0,227.08666666666667,526.8824950842659
14422.0,12.0,348.0,357.0,465.6225,2386.4668775409123
14423.0,1.0,257.0,329.0,406.61,447.620160828078
14425.0,2.0,303.0,372.0,219.14499999999998,408.46687091459086
14426.0,6.0,242.0,280.0,1134.8383333333334,3564.4034351211158
14427.0,1.0,137.0,266.0,305.08,433.3764271542383
14430.0,1.0,96.0,242.0,585.4000000000001,592.4195602425143
14431.0,2.0,308.0,322.0,803.295,1029.952509215723
14437.0,4.0,218.0,218.0,132.59,620.8811108861559
14439.0,3.0,244.0,322.0,1424.9133333333332,2218.1484359444835
14440.0,7.0,372.0,372.0,478.0057142857143,1507.7529284933703
14441.0,6.0,316.0,325.0,421.56,1329.64814996406
14442.0,3.0,276.0,325.0,979.4833333333332,1595.9598852336053
14443.0,1.0,11.0,14.0,303.5,1429.5951338444138
14449.0,3.0,64.0,71.0,439.9633333333333,2032.7402105836918
14450.0,3.0,231.0,245.0,149.70333333333335,542.4201094977366
14451.0,9.0,302.0,326.0,281.42777777777775,1291.5145777044677
14452.0,1.0,126.0,156.0,273.85,636.0238037769794
14454.0,4.0,357.0,368.0,212.84,558.7047069024828
14455.0,3.0,63.0,130.0,133.95,742.1049599063308
14460.0,5.0,328.0,359.0,100.764,414.4542130031138
14461.0,8.0,308.0,325.0,537.75625,2064.9303986032073
14464.0,1.0,59.0,262.0,51.0,239.32669489041828
14465.0,7.0,273.0,336.0,371.8414285714286,1304.9234563920265
14466.0,6.0,354.0,361.0,359.45,1077.417554736413
14467.0,7.0,348.0,372.0,216.05571428571426,788.1227905756864
14469.0,3.0,263.0,314.0,557.6866666666666,1034.5127956607648
14471.0,1.0,141.0,367.0,192.12,262.8421070067717
14477.0,2.0,268.0,339.0,247.5,464.1133931723591
14478.0,3.0,356.0,373.0,331.46,627.9321364337388
14479.0,2.0,368.0,368.0,313.865,499.6929632974742
14480.0,2.0,316.0,353.0,358.31000000000006,553.9050327854335
14481.0,2.0,270.0,312.0,629.3299999999999,876.5029147614596
14482.0,3.0,91.0,105.0,584.3533333333334,2117.091983304432
14484.0,2.0,321.0,357.0,156.805,367.6264570868531
14486.0,1.0,42.0,188.0,78.0,343.22500875312767
14487.0,1.0,11.0,14.0,125.10000000000001,1112.9641842779422
14489.0,2.0,175.0,247.0,330.35,676.5723250230782
14490.0,1.0,22.0,63.0,796.39,1580.8725682974432
14492.0,6.0,189.0,254.0,284.6333333333333,1145.4617563950083
14493.0,4.0,251.0,276.0,548.3025,1374.8465461817411
14494.0,1.0,330.0,366.0,147.6,300.4892303453667
14496.0,5.0,260.0,268.0,275.03200000000004,960.7925348565985
14498.0,4.0,149.0,185.0,411.32,1427.4342475209505
14499.0,3.0,95.0,104.0,322.18,1386.5895553920434
14505.0,7.0,326.0,365.0,743.2671428571429,2261.564453607318
14506.0,2.0,230.0,234.0,443.5,852.2025351082108
14507.0,4.0,351.0,364.0,432.4375,928.9505637982534
14508.0,1.0,164.0,175.0,289.91,613.624100529813
14510.0,1.0,61.0,71.0,505.75,1223.0461830190534
14512.0,4.0,349.0,367.0,198.72750000000002,536.241809657441
14513.0,2.0,132.0,203.0,30.479999999999997,372.03161078744967
14514.0,5.0,290.0,361.0,537.37,1301.2264133450385
14515.0,4.0,163.0,185.0,362.7675,1301.9413370512182
14519.0,1.0,45.0,363.0,83.14,133.45391655454318
14522.0,3.0,89.0,319.0,194.62666666666667,396.0533246588144
14524.0,1.0,7.0,51.0,335.35,1080.3570214759898
14525.0,7.0,298.0,361.0,501.23428571428576,1597.4868384528597
14527.0,68.0,372.0,372.0,269.9954411764706,6863.93617761399
14530.0,9.0,291.0,322.0,341.3288888888889,1533.806554955958
14532.0,6.0,287.0,333.0,441.73,1352.8963966784117
14533.0,3.0,203.0,245.0,347.06333333333333,876.2707082602691
14534.0,7.0,237.0,269.0,207.48,970.3951615729528
14535.0,5.0,258.0,288.0,532.188,1534.5647011199464
14538.0,2.0,153.0,318.0,264.995,477.1864676442926
14540.0,7.0,353.0,367.0,377.51142857142855,1244.0435527175853
14541.0,5.0,285.0,336.0,167.06,577.8678984470098
14543.0,20.0,358.0,373.0,549.1245,4265.094912965439
14546.0,5.0,357.0,368.0,414.416,1042.414391888622
14548.0,3.0,249.0,368.0,431.46999999999997,746.9008834401682
14549.0,2.0,317.0,372.0,155.54500000000002,354.1350625746737
14550.0,1.0,95.0,118.0,298.18,766.2685112126628
14551.0,2.0,270.0,316.0,272.48,515.9810360228026
14552.0,1.0,212.0,227.0,172.49,442.04006279093517
14553.0,2.0,98.0,144.0,246.38,814.5672876515121
14555.0,3.0,340.0,356.0,566.9466666666667,958.0518791628917
14556.0,2.0,92.0,323.0,243.315,394.1117527812406
14558.0,2.0,77.0,366.0,174.52499999999998,260.06506966740415
14560.0,17.0,358.0,372.0,212.33294117647057,1538.6103864880417
14562.0,6.0,280.0,305.0,254.155,930.5356853649512
14563.0,1.0,83.0,227.0,149.65,366.5545744183096
14564.0,1.0,301.0,370.0,1616.44,959.3459800342283
14566.0,2.0,116.0,168.0,907.5,1732.942851892302
14569.0,2.0,151.0,238.0,94.07,408.7471746041784
14572.0,2.0,204.0,256.0,1201.65,1660.6383580849813
14573.0,3.0,328.0,335.0,243.73333333333335,561.9789636838157
14577.0,2.0,334.0,363.0,148.60000000000002,356.0417771745961
14583.0,2.0,238.0,256.0,235.825,560.4668800439763
14584.0,3.0,239.0,295.0,170.34,503.657463270258
14585.0,3.0,34.0,51.0,254.85666666666665,1582.2975751781862
14590.0,18.0,308.0,367.0,161.01222222222225,1268.7608814049547
14593.0,5.0,333.0,365.0,532.194,1286.8408152105212
14595.0,1.0,235.0,323.0,221.5,357.6426013458654
14597.0,2.0,58.0,72.0,608.9449999999999,1981.254474402984
14599.0,1.0,119.0,144.0,288.9,680.617027207545
14605.0,2.0,357.0,366.0,360.455,542.6792565613241
14606.0,94.0,370.0,371.0,196.6958510638298,6905.548922265787
14607.0,6.0,257.0,359.0,874.6550000000001,2299.2536597454578
14608.0,5.0,354.0,368.0,271.23400000000004,752.3435535784242
14609.0,5.0,278.0,303.0,166.272,623.8789488599652
14610.0,1.0,119.0,149.0,10.9,431.49747071549973
14611.0,1.0,155.0,233.0,312.93,504.2092083502961
14615.0,4.0,154.0,183.0,162.0275,770.8839942144376
14616.0,1.0,163.0,183.0,79.2,436.1766105960286
14617.0,1.0,13.0,50.0,109.0,805.4627971977313
14618.0,2.0,170.0,181.0,271.57500000000005,756.4692551936682
14621.0,3.0,172.0,318.0,231.28666666666666,541.6055168785316
14623.0,4.0,222.0,237.0,226.76250000000002,800.0187329139106
14624.0,3.0,189.0,239.0,112.56333333333333,484.03761031891145
14625.0,7.0,349.0,358.0,430.59285714285716,1418.1546628401584
14626.0,6.0,334.0,364.0,363.875,1079.5023535139592
14628.0,2.0,241.0,318.0,473.455,705.7155902225137
14631.0,2.0,101.0,122.0,350.38,1087.1607048958203
14634.0,3.0,104.0,176.0,148.04,656.0084774616578
14639.0,2.0,253.0,296.0,624.5,905.4685549557473
14640.0,3.0,277.0,321.0,418.59999999999997,823.5205282248803
14643.0,2.0,111.0,363.0,317.70000000000005,415.72096186520713
14644.0,3.0,322.0,371.0,359.4866666666667,663.6856615368708
14646.0,45.0,363.0,372.0,5393.010222222222,88909.86742732665
14648.0,12.0,313.0,364.0,360.2083333333333,1853.3932627620488
14649.0,4.0,306.0,323.0,457.2525,1061.442976117058
14651.0,5.0,237.0,266.0,200.53400000000002,772.550984001686
14653.0,4.0,224.0,372.0,333.33,724.7021050445468
14655.0,2.0,208.0,231.0,486.87,910.4933446025568
14656.0,2.0,188.0,238.0,189.575,529.5111837094114
14657.0,1.0,6.0,70.0,379.72,976.9665827507247
14662.0,2.0,309.0,371.0,267.23,451.7814380545228
14665.0,1.0,165.0,227.0,634.35,724.6193592401803
14667.0,28.0,372.0,372.0,444.0989285714286,4774.788116853933
14669.0,2.0,104.0,372.0,574.88,568.170388540399
14671.0,1.0,19.0,203.0,183.5,319.62333804207105
14672.0,1.0,165.0,315.0,191.73000000000002,327.8459610205562
14673.0,2.0,42.0,44.0,560.375,2215.5697130241106
14676.0,5.0,245.0,274.0,1030.526,2843.207225996793
14679.0,2.0,350.0,366.0,425.35,599.81399762264
14680.0,35.0,364.0,370.0,803.9222857142856,10561.63780546263
14681.0,2.0,266.0,288.0,148.875,423.32730467769676
14682.0,3.0,244.0,307.0,358.59666666666664,761.1289830233512
14685.0,4.0,150.0,361.0,829.845,1382.2111035251214
14686.0,1.0,245.0,294.0,568.86,578.3911096422725
14687.0,1.0,151.0,186.0,462.02,709.8877467905191
14688.0,7.0,83.0,91.0,246.20285714285714,2083.929337434078
14690.0,1.0,18.0,45.0,180.51,943.94169474814
14692.0,7.0,237.0,252.0,140.48857142857145,773.5550257673258
14693.0,5.0,100.0,160.0,178.132,980.3917993323173
14695.0,1.0,213.0,367.0,636.04,487.6751607380332
14696.0,1.0,48.0,56.0,294.62,1054.6625451886764
14699.0,2.0,90.0,160.0,175.505,649.302906613424
14700.0,1.0,70.0,120.0,539.59,961.783692921886
14701.0,3.0,242.0,319.0,503.83,941.6152293511848
14702.0,12.0,364.0,364.0,239.865,1305.820147217767
14704.0,1.0,200.0,259.0,146.82,380.3054806781056
14707.0,1.0,141.0,211.0,69.6,378.8614353202122
14708.0,2.0,87.0,90.0,390.25,1349.9100297638292
14709.0,10.0,355.0,369.0,370.909,1623.431324128374
14710.0,8.0,357.0,371.0,159.6575,691.9981356122745
14713.0,10.0,371.0,371.0,259.18199999999996,1188.629642019726
14714.0,2.0,280.0,322.0,298.525,534.6053813893905
14715.0,3.0,247.0,324.0,228.88,549.6036981727302
14722.0,1.0,9.0,121.0,120.05000000000001,477.2781044657845
14723.0,5.0,364.0,370.0,158.626,522.4613208333075
14725.0,1.0,140.0,169.0,330.35,651.8185429206001
14729.0,1.0,252.0,260.0,313.49,488.57090489353567
14732.0,9.0,338.0,365.0,288.3366666666667,1209.8760324838202
14733.0,3.0,35.0,37.0,1328.3733333333332,6164.982718303276
14734.0,3.0,126.0,186.0,286.02000000000004,918.1877264615291
14735.0,19.0,347.0,370.0,305.4010526315789,2358.089517846743
14738.0,1.0,171.0,367.0,196.25,282.1170423084092
14739.0,18.0,370.0,372.0,431.48833333333334,3090.123506606869
14740.0,7.0,243.0,287.0,371.0857142857143,1466.9757209619063
14741.0,1.0,45.0,52.0,184.5,931.8317166967244
14744.0,6.0,204.0,205.0,445.35999999999996,1922.028582540301
14745.0,5.0,136.0,272.0,187.25,678.030907595343
14746.0,2.0,17.0,58.0,158.7,1002.960583751002
14748.0,5.0,277.0,280.0,274.602,930.5996930248389
14751.0,1.0,42.0,361.0,61.349999999999994,125.91281518111843
14754.0,3.0,265.0,325.0,184.42333333333332,488.598614580503
14755.0,10.0,355.0,371.0,451.712,1926.666491762577
14756.0,1.0,42.0,59.0,529.1,1329.5625587827235
14758.0,2.0,214.0,245.0,469.205,852.6276200850675
14766.0,5.0,185.0,186.0,552.646,2133.8609583078446
14769.0,8.0,333.0,358.0,515.93375,1848.8808963074646
14770.0,5.0,185.0,287.0,364.988,1106.7171241142048
14771.0,1.0,115.0,371.0,307.25,278.3079803139962
14776.0,3.0,59.0,81.0,294.09999999999997,1457.8722938492983
14790.0,5.0,354.0,363.0,294.55,808.2362230979485
14794.0,2.0,85.0,122.0,256.2,911.2898674698821
14796.0,10.0,359.0,360.0,260.113,1220.0023155187641
14798.0,4.0,267.0,283.0,90.8,433.93080535814283
14800.0,4.0,66.0,70.0,744.82,3804.7227819332247
14805.0,2.0,217.0,256.0,176.10500000000002,489.7789588859695
14807.0,1.0,259.0,284.0,169.65,375.73828627917413
14810.0,2.0,60.0,64.0,159.595,992.4148831711822
14813.0,2.0,241.0,245.0,237.55,580.9896967465204
14817.0,4.0,232.0,262.0,575.8725,1483.6744215961185
14818.0,2.0,189.0,282.0,202.055,477.7338781289002
14819.0,1.0,224.0,353.0,167.45,301.6296759231643
14820.0,4.0,297.0,312.0,163.0675,539.3388322763365
14821.0,4.0,310.0,311.0,287.05,773.7303400324663
14824.0,5.0,258.0,272.0,419.94000000000005,1317.0714556541348
14825.0,12.0,244.0,247.0,203.08916666666667,1506.3263076924818
14826.0,1.0,114.0,330.0,207.3,284.58807297413466
14828.0,9.0,344.0,367.0,779.7,2926.2015381216115
14829.0,2.0,64.0,71.0,324.695,1336.7981650173522
14831.0,1.0,57.0,372.0,842.82,327.6074244684933
14835.0,1.0,89.0,252.0,118.8,317.8071308909343
14837.0,4.0,242.0,319.0,383.285,926.5972172430461
14838.0,1.0,313.0,371.0,654.57,525.1980469429589
14839.0,2.0,286.0,339.0,245.11,463.65360336387016
14841.0,7.0,363.0,372.0,467.12,1477.2069992965232
14844.0,3.0,176.0,241.0,783.9866666666667,1629.20806472346
14847.0,1.0,157.0,199.0,734.75,869.4876763306934
14849.0,10.0,325.0,333.0,733.571,3267.633954347989
14850.0,2.0,151.0,203.0,497.47,997.3804045550326
14852.0,6.0,220.0,279.0,478.11666666666673,1640.4788892372994
14853.0,2.0,182.0,240.0,240.3,585.7661189854617
14854.0,3.0,296.0,321.0,420.3233333333333,827.9510686720306
14855.0,2.0,136.0,245.0,2125.425,2724.416207637527
14857.0,2.0,192.0,269.0,817.63,1171.5146928093363
14861.0,7.0,351.0,366.0,148.56285714285715,611.2488565142926
14865.0,2.0,366.0,373.0,23.160000000000004,239.85585558079862
14866.0,6.0,104.0,105.0,1075.0533333333333,6160.673224274156
14867.0,11.0,339.0,369.0,185.31454545454545,973.2605823522292
14868.0,2.0,40.0,55.0,312.08500000000004,1428.8424192686934
14869.0,3.0,335.0,358.0,569.02,956.0516118855203
14870.0,3.0,270.0,318.0,393.05,792.5920250324884
14871.0,4.0,245.0,373.0,147.8975,436.1880607842795
14872.0,2.0,150.0,268.0,256.31,545.5623228053674
14876.0,1.0,40.0,196.0,53.1,310.7456437672298
14877.0,1.0,224.0,277.0,230.3,411.4822673201394
14878.0,11.0,280.0,291.0,197.15090909090907,1223.4115554907848
14882.0,9.0,229.0,254.0,318.5055555555556,1715.3553983630359
14885.0,1.0,38.0,100.0,591.6,1073.6444377859334
14890.0,1.0,41.0,294.0,389.81,287.3023080587649
14891.0,1.0,20.0,71.0,351.35,976.7296829663048
14894.0,1.0,294.0,372.0,537.36,466.8036541052282
14895.0,12.0,346.0,364.0,1017.8791666666667,4907.340760634186
14896.0,6.0,368.0,368.0,220.1916666666667,728.2952317548388
14897.0,3.0,315.0,359.0,491.0,850.9502895036564
14898.0,8.0,365.0,371.0,236.24,930.7052583324107
14901.0,4.0,132.0,133.0,173.75,970.6476933988928
14902.0,1.0,158.0,188.0,304.56,591.9345963012508
14904.0,1.0,19.0,62.0,238.04999999999998,902.1498997948402
14905.0,5.0,362.0,371.0,219.42800000000003,643.6479356522991
14907.0,6.0,235.0,237.0,394.99500000000006,1578.9744886215633
14909.0,2.0,226.0,298.0,526.0899999999999,794.2866076319636
14911.0,127.0,373.0,373.0,1192.235748031496,54905.14507711766
14912.0,2.0,281.0,317.0,490.865,730.838234227311
14913.0,3.0,97.0,120.0,731.4133333333334,2362.221714346196
14915.0,7.0,361.0,371.0,185.95857142857145,707.826661451717
14916.0,3.0,186.0,252.0,357.8333333333333,872.4196232603684
14918.0,5.0,206.0,245.0,698.062,2166.7566587555266
14922.0,1.0,114.0,142.0,303.45,696.9644593176532
14924.0,1.0,29.0,274.0,310.82,263.901378147543
14926.0,1.0,217.0,233.0,139.2,412.78296377263865
14930.0,2.0,136.0,241.0,973.4749999999999,1422.6778431311031
14932.0,1.0,20.0,20.0,363.53,1470.2495183116584
14933.0,1.0,1.0,79.0,885.0,1403.9519145352906
14934.0,1.0,63.0,76.0,632.23,1336.7364135748787
14936.0,2.0,193.0,218.0,1539.655,2295.4757863739947
14940.0,1.0,316.0,368.0,349.48,389.9570202287962
14942.0,3.0,328.0,364.0,212.40333333333334,486.16589024221463
14944.0,4.0,271.0,295.0,685.355,1577.4708436238961
14947.0,3.0,236.0,259.0,145.45666666666668,514.3766064139832
14949.0,3.0,252.0,356.0,142.84666666666666,398.50067611674086
14952.0,14.0,340.0,371.0,656.5685714285715,3656.78904477458
14953.0,1.0,17.0,70.0,421.97,1057.5409256899486
14958.0,2.0,141.0,371.0,135.95,298.4100468614276
14961.0,10.0,356.0,370.0,830.707,3388.966786344761
14962.0,2.0,45.0,219.0,59.25000000000001,327.51658634035414
14963.0,5.0,146.0,160.0,297.404,1422.3838687515224
14966.0,3.0,337.0,359.0,258.94666666666666,552.339749310029
14967.0,2.0,295.0,371.0,641.28,775.6615280536948
14970.0,5.0,254.0,298.0,586.298,1622.1970465147276
14978.0,4.0,160.0,225.0,240.17000000000002,850.7499622488631
14984.0,2.0,309.0,332.0,470.57,688.2461718163331
14986.0,1.0,308.0,319.0,243.51999999999998,385.30429317875695
14987.0,5.0,372.0,372.0,236.11999999999998,676.1887980025308
14988.0,5.0,222.0,237.0,269.884,1031.2801266730507
14990.0,1.0,118.0,365.0,105.18,215.97938072471356
14994.0,4.0,241.0,258.0,194.7325,685.8111901796699
14998.0,1.0,177.0,240.0,227.37,448.3761509579597
15002.0,5.0,329.0,331.0,497.0,1311.5708387642208
15003.0,5.0,209.0,317.0,137.75799999999998,527.2037051899911
15005.0,28.0,372.0,373.0,266.68928571428575,2935.1670030461287
15008.0,1.0,157.0,272.0,240.0,400.8580239702426
15011.0,1.0,21.0,51.0,193.6,923.5311339149976
15012.0,1.0,203.0,211.0,191.06,478.0235998401519
15013.0,9.0,190.0,312.0,157.2711111111111,782.3642053499693
15015.0,10.0,224.0,360.0,223.542,977.7110054129465
15016.0,2.0,150.0,178.0,159.23000000000002,597.6823605723698
15021.0,3.0,132.0,133.0,207.64666666666668,937.2451732443241
15023.0,8.0,305.0,309.0,585.105,2314.595435654634
15024.0,5.0,57.0,59.0,330.32599999999996,2459.933455508152
15026.0,1.0,73.0,83.0,208.95,809.9462707656121
15027.0,4.0,229.0,259.0,401.02750000000003,1122.798533340296
15028.0,2.0,26.0,29.0,184.685,1316.8094412474923
15030.0,5.0,265.0,280.0,213.792,778.9502578588106
15031.0,7.0,337.0,366.0,319.7742857142857,1085.1863202264083
15032.0,5.0,363.0,364.0,1463.23,3194.6528703143726
15034.0,5.0,191.0,212.0,659.174,2277.272946493317
15038.0,3.0,56.0,60.0,195.5566666666667,1293.6983881216306
15039.0,41.0,361.0,364.0,485.68634146341464,7603.729304536168
15043.0,4.0,70.0,168.0,479.78499999999997,1621.762572909988
15044.0,12.0,344.0,358.0,617.9416666666667,3095.2283186438117
15046.0,9.0,269.0,329.0,235.85999999999999,1102.6821353594214
15050.0,1.0,59.0,115.0,1070.21,1468.4012720638925
15051.0,5.0,359.0,373.0,392.706,987.9557904621932
15055.0,2.0,249.0,358.0,152.35,356.73883293070975
15057.0,2.0,291.0,369.0,731.1800000000001,856.9189992935235
15058.0,4.0,277.0,288.0,245.3475,735.0108039909042
15059.0,8.0,357.0,368.0,238.11374999999998,942.1404139123258
15061.0,40.0,371.0,373.0,2000.241,29442.576878021857
15062.0,3.0,187.0,245.0,337.34333333333336,856.5218527704698
15064.0,3.0,307.0,352.0,309.8066666666667,625.9222750309484
15067.0,1.0,194.0,242.0,1368.48,1155.120794585028
15068.0,1.0,203.0,256.0,288.62,468.8086624644019
15070.0,2.0,352.0,359.0,206.125,411.82269869384504
15071.0,1.0,184.0,205.0,307.25,565.2898093062809
15073.0,4.0,281.0,316.0,316.4275,816.5847247391174
15074.0,1.0,38.0,102.0,457.8,930.6091050529512
15076.0,1.0,30.0,157.0,10.95,344.9627634659376
15077.0,1.0,236.0,365.0,1554.6,905.9322750554965
15078.0,16.0,367.0,370.0,475.548125,3056.3838842867685
15079.0,5.0,366.0,366.0,426.642,1072.3386219070774
15080.0,1.0,74.0,136.0,184.9,586.4442874994772
15081.0,7.0,168.0,170.0,169.31714285714287,1136.3483498277333
15084.0,1.0,266.0,280.0,615.8,634.2913051347786
15086.0,1.0,61.0,260.0,108.5,269.69670585797735
15093.0,14.0,359.0,366.0,677.1035714285715,3812.2225503433624
15094.0,1.0,181.0,279.0,33.0,289.62998891533823
15095.0,4.0,267.0,322.0,374.0375,907.7294661266887
15100.0,5.0,335.0,336.0,360.3,1000.1969314159971
15101.0,3.0,75.0,225.0,345.82,830.7790158227809
15102.0,1.0,16.0,181.0,198.77999999999997,369.7881727159177
15105.0,1.0,196.0,261.0,465.6,562.0233942243877
15107.0,3.0,79.0,86.0,182.66666666666666,1082.3480926112265
15109.0,1.0,156.0,370.0,266.95,298.7450284576631
15110.0,1.0,82.0,120.0,208.1,665.0747454397243
15111.0,2.0,220.0,227.0,438.29,862.914373613759
15114.0,1.0,38.0,56.0,222.88,950.0897172554596
15117.0,1.0,186.0,269.0,574.5,604.7092817671083
15122.0,6.0,197.0,254.0,363.2616666666667,1393.7610137057952
15123.0,2.0,212.0,268.0,1000.0999999999999,1384.1655077320802
15124.0,1.0,175.0,286.0,132.6,333.8089584923
15125.0,4.0,139.0,253.0,610.0,1537.3887709214496
15126.0,1.0,151.0,322.0,257.04,342.62556851192153
15129.0,10.0,225.0,245.0,311.20799999999997,1876.9308150755587
15133.0,1.0,138.0,155.0,305.7,670.2480656194001
15134.0,1.0,41.0,57.0,124.6,818.2821019301846
15137.0,1.0,160.0,315.0,430.58,437.4628708372833
15141.0,5.0,164.0,256.0,220.766,829.44282836468
15142.0,3.0,90.0,135.0,561.7199999999999,1786.714155711974
15144.0,9.0,347.0,361.0,578.8522222222223,2252.424753302929
15149.0,2.0,73.0,284.0,354.99,528.9549463664531
15150.0,1.0,87.0,178.0,1662.55,1537.4519195490216
15151.0,1.0,86.0,144.0,1116.26,1349.278510272983
15157.0,1.0,160.0,364.0,269.84,308.36427551420445
15159.0,3.0,36.0,66.0,689.0666666666666,2921.7472604271
15160.0,2.0,47.0,56.0,164.9,1051.5955250628626
15164.0,5.0,301.0,325.0,203.898,676.1369609150662
15167.0,2.0,266.0,308.0,405.32,659.6466173811469
15169.0,1.0,344.0,361.0,213.05,336.2692165931109
15173.0,6.0,237.0,252.0,183.09,842.6870331515433
15179.0,7.0,344.0,371.0,645.9457142857143,1969.07632156725
15180.0,2.0,222.0,224.0,182.04500000000002,547.3663165274098
15181.0,1.0,311.0,366.0,348.0,390.4028745858075
15182.0,4.0,271.0,291.0,452.80275,1136.6899373920337
15183.0,2.0,37.0,219.0,173.95,429.8649706625512
15184.0,1.0,336.0,358.0,160.0,312.81849701936204
15186.0,2.0,222.0,331.0,414.19500000000005,622.670131980461
15189.0,4.0,128.0,144.0,274.1375,1237.6709042433454
15191.0,1.0,225.0,323.0,245.29999999999998,366.83417730599285
15192.0,2.0,314.0,314.0,312.915,562.1544509480475
15194.0,12.0,368.0,371.0,372.93,1894.4732803823829
15196.0,1.0,294.0,361.0,164.0,307.4317034510204
15197.0,2.0,334.0,363.0,339.97,526.5559258215756
15198.0,2.0,281.0,324.0,148.455,386.7678866409064
15199.0,5.0,201.0,210.0,310.56000000000006,1241.501543117436
15201.0,1.0,172.0,246.0,313.35,489.0712246669276
15203.0,7.0,341.0,366.0,330.95714285714286,1116.5652637037306
15207.0,2.0,131.0,182.0,137.96,554.8757577036612
15210.0,1.0,197.0,210.0,543.09,721.5093146827675
15215.0,3.0,219.0,247.0,430.34,1014.9556979140411
15218.0,10.0,293.0,317.0,538.533,2542.9748361004017
15221.0,3.0,271.0,272.0,579.6166666666667,1189.5981820775958
15222.0,9.0,251.0,358.0,281.0388888888889,1167.4852917794913
15223.0,2.0,125.0,369.0,216.0,348.8472661061503
15224.0,2.0,181.0,328.0,232.94,446.1755404267428
15227.0,3.0,237.0,268.0,311.67,768.2308258809649
15228.0,1.0,71.0,134.0,1233.15,1490.0977711849393
15235.0,3.0,19.0,23.0,98.20666666666666,1208.395129330285
15240.0,6.0,360.0,369.0,367.2733333333333,1078.048861408991
15241.0,2.0,224.0,289.0,499.04,785.0775343792006
15245.0,4.0,193.0,230.0,395.685,1204.026104075863
15247.0,1.0,60.0,172.0,308.5,558.4857595994572
15248.0,2.0,123.0,169.0,335.51,876.490093979249
15249.0,4.0,193.0,258.0,449.155,1219.9018206232295
15251.0,8.0,265.0,314.0,1121.20875,4159.229860159894
